Point ID,arc_length,Density,Energy,Heat_Flux,Laminar_Viscosity,Mach,Momentum_0,Momentum_1,Momentum_2,Momentum_Magnitude,Points_0,Points_1,Points_2,Points_Magnitude,Pressure,Pressure_Coefficient,Residual_Density,Residual_Energy,Residual_Momentum_0,Residual_Momentum_1,Residual_Momentum_2,Residual_Momentum_Magnitude,Skin_Friction_Coefficient_0,Skin_Friction_Coefficient_1,Skin_Friction_Coefficient_2,Skin_Friction_Coefficient_Magnitude,Temperature,Velocity_0,Velocity_1,Velocity_2,Velocity_Magnitude,vtkValidPointMask,Y_Plus
878,8.78,2.09888e-05,4.35013,0,1.79119e-05,0.0569339,0.000406877,-7.32E-07,0,0.000406877,8.78,0,0,8.78,1.73847,-0.100066,-2.91E-17,-5.46E-12,-5.27E-14,5.4749e-15,0,5.29834e-14,0,0,0,0,288.543,19.3854,-0.034893,0,19.3854,1,0
879,8.79,2.09889e-05,4.35014,0,1.79119e-05,0.0569662,0.000407112,-7.32E-07,0,0.000407112,8.79,0,0,8.79,1.73848,-0.0998535,-2.90E-17,-5.47E-12,-5.31E-14,6.07943e-15,0,5.34945e-14,0,0,0,0,288.543,19.3965,-0.0348836,0,19.3966,1,0
880,8.8,2.09889e-05,4.35015,0,1.79119e-05,0.0569986,0.000407347,-7.32E-07,0,0.000407347,8.8,0,0,8.8,1.73848,-0.0996408,-2.90E-17,-5.48E-12,-5.36E-14,6.68397e-15,0,5.40112e-14,0,0,0,0,288.543,19.4077,-0.0348741,0,19.4077,1,0
881,8.81,2.09889e-05,4.35017,0,1.79119e-05,0.057031,0.000407582,-7.32E-07,0,0.000407582,8.81,0,0,8.81,1.73848,-0.0994281,-2.90E-17,-5.49E-12,-5.40E-14,7.2885e-15,0,5.45333e-14,0,0,0,0,288.543,19.4189,-0.0348647,0,19.4189,1,0
882,8.82,2.09889e-05,4.35018,0,1.79119e-05,0.0570634,0.000407817,-7.31E-07,0,0.000407817,8.82,0,0,8.82,1.73849,-0.0992154,-2.90E-17,-5.50E-12,-5.45E-14,7.89298e-15,0,5.50608e-14,0,0,0,0,288.543,19.4301,-0.0348552,0,19.4301,1,0
883,8.83,2.0989e-05,4.35019,0,1.79119e-05,0.0570958,0.000408052,-7.31E-07,0,0.000408052,8.83,0,0,8.83,1.73849,-0.0990027,-2.90E-17,-5.51E-12,-5.49E-14,8.49751e-15,0,5.55935e-14,0,0,0,0,288.543,19.4412,-0.0348458,0,19.4413,1,0
884,8.84,2.0989e-05,4.3502,0,1.79119e-05,0.0571626,0.00040853,-7.19E-07,0,0.000408531,8.84,0,0,8.84,1.73849,-0.0988756,-2.90E-17,-5.52E-12,-5.54E-14,9.10205e-15,0,5.61312e-14,0,0,0,0,288.543,19.464,-0.034274,0,19.464,1,0
885,8.85,2.0989e-05,4.35022,0,1.79119e-05,0.0572512,0.000409162,-7.00E-07,0,0.000409162,8.85,0,0,8.85,1.73849,-0.0988025,-2.90E-17,-5.53E-12,-5.58E-14,9.70658e-15,0,5.66738e-14,0,0,0,0,288.542,19.494,-0.0333475,0,19.4941,1,0
886,8.86,2.09891e-05,4.35023,0,1.79119e-05,0.0573397,0.000409794,-6.80E-07,0,0.000409794,8.86,0,0,8.86,1.73849,-0.0987294,-2.90E-17,-5.54E-12,-5.63E-14,1.03111e-14,0,5.72211e-14,0,0,0,0,288.542,19.5241,-0.0324211,0,19.5241,1,0
887,8.87,2.09891e-05,4.35025,0,1.79119e-05,0.0574283,0.000410426,-6.61E-07,0,0.000410426,8.87,0,0,8.87,1.73849,-0.0986564,-2.90E-17,-5.55E-12,-5.67E-14,1.09156e-14,0,5.77731e-14,0,0,0,0,288.542,19.5542,-0.0314946,0,19.5542,1,0
888,8.88,2.09892e-05,4.35026,0,1.79118e-05,0.0575169,0.000411057,-6.42E-07,0,0.000411058,8.88,0,0,8.88,1.73849,-0.0985833,-2.90E-17,-5.56E-12,-5.72E-14,1.15201e-14,0,5.83296e-14,0,0,0,0,288.541,19.5842,-0.030568,0,19.5843,1,0
889,8.89,2.09892e-05,4.35028,0,1.79118e-05,0.0576054,0.000411689,-6.22E-07,0,0.00041169,8.89,0,0,8.89,1.73849,-0.0985102,-2.90E-17,-5.57E-12,-5.76E-14,1.21247e-14,0,5.88904e-14,0,0,0,0,288.541,19.6143,-0.0296415,0,19.6143,1,0
890,8.9,2.09893e-05,4.35029,0,1.79118e-05,0.057694,0.000412321,-6.03E-07,0,0.000412322,8.9,0,0,8.9,1.73849,-0.0984371,-2.89E-17,-5.58E-12,-5.81E-14,1.27291e-14,0,5.94554e-14,0,0,0,0,288.54,19.6444,-0.0287151,0,19.6444,1,0
891,8.91,2.09893e-05,4.3503,0,1.79118e-05,0.0577825,0.000412953,-5.83E-07,0,0.000412954,8.91,0,0,8.91,1.7385,-0.0983641,-2.89E-17,-5.58E-12,-5.85E-14,1.33337e-14,0,6.00245e-14,0,0,0,0,288.54,19.6744,-0.0277885,0,19.6744,1,0
892,8.92,2.09894e-05,4.35032,0,1.79117e-05,0.0578711,0.000413585,-5.64E-07,0,0.000413585,8.92,0,0,8.92,1.7385,-0.098291,-2.89E-17,-5.59E-12,-5.90E-14,1.39382e-14,0,6.05977e-14,0,0,0,0,288.539,19.7045,-0.026862,0,19.7045,1,0
893,8.93,2.09894e-05,4.35033,0,1.79117e-05,0.0579597,0.000414217,-5.44E-07,0,0.000414217,8.93,0,0,8.93,1.7385,-0.0982179,-2.89E-17,-5.60E-12,-5.94E-14,1.45427e-14,0,6.11748e-14,0,0,0,0,288.539,19.7346,-0.0259355,0,19.7346,1,0
894,8.94,2.09895e-05,4.35035,0,1.79117e-05,0.0580482,0.000414849,-5.25E-07,0,0.000414849,8.94,0,0,8.94,1.7385,-0.0981449,-2.89E-17,-5.61E-12,-5.99E-14,1.51472e-14,0,6.17555e-14,0,0,0,0,288.538,19.7646,-0.025009,0,19.7646,1,0
895,8.95,2.09895e-05,4.35036,0,1.79117e-05,0.0581368,0.000415481,-5.06E-07,0,0.000415481,8.95,0,0,8.95,1.7385,-0.0980718,-2.89E-17,-5.62E-12,-6.03E-14,1.57518e-14,0,6.234e-14,0,0,0,0,288.538,19.7947,-0.0240825,0,19.7947,1,0
896,8.96,2.09895e-05,4.35038,0,1.79117e-05,0.0582254,0.000416113,-4.86E-07,0,0.000416113,8.96,0,0,8.96,1.7385,-0.0979987,-2.89E-17,-5.63E-12,-6.08E-14,1.63563e-14,0,6.29281e-14,0,0,0,0,288.537,19.8247,-0.023156,0,19.8248,1,0
897,8.97,2.09896e-05,4.35039,0,1.79116e-05,0.0583139,0.000416745,-4.67E-07,0,0.000416745,8.97,0,0,8.97,1.7385,-0.0979256,-2.89E-17,-5.64E-12,-6.12E-14,1.69608e-14,0,6.35196e-14,0,0,0,0,288.537,19.8548,-0.0222295,0,19.8548,1,0
898,8.98,2.09896e-05,4.35041,0,1.79116e-05,0.0583993,0.000417354,-4.49E-07,0,0.000417354,8.98,0,0,8.98,1.7385,-0.0978706,-2.89E-17,-5.65E-12,-6.16E-14,1.75187e-14,0,6.40059e-14,0,0,0,0,288.536,19.8838,-0.0213625,0,19.8838,1,0
899,8.99,2.09896e-05,4.35041,0,1.79116e-05,0.0584352,0.000417612,-4.50E-07,0,0.000417612,8.99,0,0,8.99,1.7385,-0.0981008,-2.87E-17,-5.58E-12,-6.03E-14,1.73415e-14,0,6.278e-14,0,0,0,0,288.536,19.8961,-0.0214338,0,19.8961,1,0
900,9,2.09896e-05,4.3504,0,1.79116e-05,0.0584711,0.000417869,-4.51E-07,0,0.000417869,9,0,0,9,1.7385,-0.098331,-2.85E-17,-5.51E-12,-5.91E-14,1.71642e-14,0,6.15546e-14,0,0,0,0,288.536,19.9084,-0.0215052,0,19.9084,1,0
901,9.01,2.09896e-05,4.3504,0,1.79116e-05,0.0585069,0.000418127,-4.53E-07,0,0.000418127,9.01,0,0,9.01,1.73849,-0.0985611,-2.83E-17,-5.44E-12,-5.79E-14,1.6987e-14,0,6.03297e-14,0,0,0,0,288.536,19.9207,-0.0215765,0,19.9207,1,0
902,9.02,2.09895e-05,4.3504,0,1.79116e-05,0.0585428,0.000418384,-4.54E-07,0,0.000418384,9.02,0,0,9.02,1.73849,-0.0987913,-2.81E-17,-5.37E-12,-5.67E-14,1.68097e-14,0,5.91053e-14,0,0,0,0,288.536,19.933,-0.0216479,0,19.933,1,0
903,9.03,2.09895e-05,4.3504,0,1.79116e-05,0.0585786,0.000418642,-4.56E-07,0,0.000418642,9.03,0,0,9.03,1.73849,-0.0990214,-2.79E-17,-5.30E-12,-5.54E-14,1.66325e-14,0,5.78815e-14,0,0,0,0,288.536,19.9453,-0.0217192,0,19.9453,1,0
904,9.04,2.09895e-05,4.3504,0,1.79116e-05,0.0586145,0.000418899,-4.57E-07,0,0.000418899,9.04,0,0,9.04,1.73848,-0.0992516,-2.77E-17,-5.24E-12,-5.42E-14,1.64552e-14,0,5.66582e-14,0,0,0,0,288.536,19.9576,-0.0217905,0,19.9576,1,0
905,9.05,2.09895e-05,4.35039,0,1.79116e-05,0.0586503,0.000419157,-4.59E-07,0,0.000419157,9.05,0,0,9.05,1.73848,-0.0994817,-2.75E-17,-5.17E-12,-5.30E-14,1.62779e-14,0,5.54355e-14,0,0,0,0,288.535,19.9699,-0.0218619,0,19.9699,1,0
906,9.06,2.09894e-05,4.35039,0,1.79116e-05,0.0586862,0.000419414,-4.60E-07,0,0.000419414,9.06,0,0,9.06,1.73848,-0.0997119,-2.73E-17,-5.10E-12,-5.18E-14,1.61007e-14,0,5.42134e-14,0,0,0,0,288.535,19.9821,-0.0219332,0,19.9822,1,0
907,9.07,2.09894e-05,4.35039,0,1.79116e-05,0.058722,0.000419672,-4.62E-07,0,0.000419672,9.07,0,0,9.07,1.73848,-0.099942,-2.71E-17,-5.03E-12,-5.05E-14,1.59235e-14,0,5.29922e-14,0,0,0,0,288.535,19.9944,-0.0220046,0,19.9944,1,0
908,9.08,2.09894e-05,4.35039,0,1.79115e-05,0.0587579,0.000419929,-4.63E-07,0,0.000419929,9.08,0,0,9.08,1.73847,-0.100172,-2.69E-17,-4.96E-12,-4.93E-14,1.57462e-14,0,5.17716e-14,0,0,0,0,288.535,20.0067,-0.0220759,0,20.0067,1,0
909,9.09,2.09894e-05,4.35039,0,1.79115e-05,0.0587937,0.000420187,-4.65E-07,0,0.000420187,9.09,0,0,9.09,1.73847,-0.100402,-2.67E-17,-4.89E-12,-4.81E-14,1.55689e-14,0,5.05518e-14,0,0,0,0,288.535,20.019,-0.0221472,0,20.019,1,0
910,9.1,2.09893e-05,4.35039,0,1.79115e-05,0.0588296,0.000420444,-4.66E-07,0,0.000420444,9.1,0,0,9.1,1.73847,-0.100633,-2.65E-17,-4.83E-12,-4.69E-14,1.53917e-14,0,4.93328e-14,0,0,0,0,288.535,20.0313,-0.0222186,0,20.0313,1,0
911,9.11,2.09893e-05,4.35038,0,1.79115e-05,0.0588655,0.000420701,-4.68E-07,0,0.000420702,9.11,0,0,9.11,1.73847,-0.100863,-2.63E-17,-4.76E-12,-4.56E-14,1.52144e-14,0,4.81149e-14,0,0,0,0,288.535,20.0436,-0.0222899,0,20.0436,1,0
912,9.12,2.09893e-05,4.35038,0,1.79115e-05,0.0589013,0.000420959,-4.69E-07,0,0.000420959,9.12,0,0,9.12,1.73846,-0.101093,-2.61E-17,-4.69E-12,-4.44E-14,1.50372e-14,0,4.68979e-14,0,0,0,0,288.534,20.0559,-0.0223613,0,20.0559,1,0
913,9.13,2.09893e-05,4.35038,0,1.79115e-05,0.0589372,0.000421216,-4.71E-07,0,0.000421217,9.13,0,0,9.13,1.73846,-0.101323,-2.59E-17,-4.62E-12,-4.32E-14,1.48599e-14,0,4.5682e-14,0,0,0,0,288.534,20.0682,-0.0224326,0,20.0682,1,0
914,9.14,2.09893e-05,4.35038,0,1.79115e-05,0.058973,0.000421474,-4.72E-07,0,0.000421474,9.14,0,0,9.14,1.73846,-0.101553,-2.57E-17,-4.55E-12,-4.20E-14,1.46827e-14,0,4.44672e-14,0,0,0,0,288.534,20.0805,-0.0225039,0,20.0805,1,0
915,9.15,2.09892e-05,4.35038,0,1.79115e-05,0.0590089,0.000421731,-4.74E-07,0,0.000421732,9.15,0,0,9.15,1.73845,-0.101783,-2.55E-17,-4.48E-12,-4.07E-14,1.45054e-14,0,4.32538e-14,0,0,0,0,288.534,20.0928,-0.0225753,0,20.0928,1,0
916,9.16,2.09892e-05,4.35038,0,1.79115e-05,0.0590881,0.000422296,-4.78E-07,0,0.000422296,9.16,0,0,9.16,1.73845,-0.102081,-2.54E-17,-4.43E-12,-3.93E-14,1.41675e-14,0,4.17874e-14,0,0,0,0,288.533,20.1196,-0.0227596,0,20.1197,1,0
917,9.17,2.09892e-05,4.35038,0,1.79114e-05,0.0591689,0.000422871,-4.82E-07,0,0.000422871,9.17,0,0,9.17,1.73845,-0.102381,-2.53E-17,-4.37E-12,-3.79E-14,1.38236e-14,0,4.03123e-14,0,0,0,0,288.533,20.1471,-0.0229481,0,20.1471,1,0
918,9.18,2.09892e-05,4.35038,0,1.79114e-05,0.0592498,0.000423447,-4.86E-07,0,0.000423447,9.18,0,0,9.18,1.73844,-0.102681,-2.51E-17,-4.31E-12,-3.64E-14,1.34798e-14,0,3.88379e-14,0,0,0,0,288.532,20.1745,-0.0231365,0,20.1745,1,0
919,9.19,2.09892e-05,4.35039,0,1.79114e-05,0.0593306,0.000424022,-4.89E-07,0,0.000424022,9.19,0,0,9.19,1.73844,-0.102982,-2.50E-17,-4.25E-12,-3.50E-14,1.31359e-14,0,3.73645e-14,0,0,0,0,288.532,20.2019,-0.023325,0,20.2019,1,0
920,9.2,2.09892e-05,4.35039,0,1.79114e-05,0.0594114,0.000424598,-4.93E-07,0,0.000424598,9.2,0,0,9.2,1.73844,-0.103282,-2.49E-17,-4.20E-12,-3.35E-14,1.27921e-14,0,3.58919e-14,0,0,0,0,288.531,20.2293,-0.0235134,0,20.2293,1,0
921,9.21,2.09892e-05,4.35039,0,1.79113e-05,0.0594923,0.000425173,-4.97E-07,0,0.000425173,9.21,0,0,9.21,1.73843,-0.103582,-2.47E-17,-4.14E-12,-3.21E-14,1.24482e-14,0,3.44203e-14,0,0,0,0,288.531,20.2568,-0.0237019,0,20.2568,1,0
922,9.22,2.09892e-05,4.3504,0,1.79113e-05,0.0595731,0.000425749,-5.01E-07,0,0.000425749,9.22,0,0,9.22,1.73843,-0.103882,-2.46E-17,-4.08E-12,-3.06E-14,1.21043e-14,0,3.295e-14,0,0,0,0,288.53,20.2842,-0.0238904,0,20.2842,1,0
923,9.23,2.09892e-05,4.3504,0,1.79113e-05,0.0596539,0.000426324,-5.05E-07,0,0.000426324,9.23,0,0,9.23,1.73842,-0.104182,-2.44E-17,-4.02E-12,-2.92E-14,1.17605e-14,0,3.14811e-14,0,0,0,0,288.529,20.3116,-0.0240788,0,20.3116,1,0
924,9.24,2.09892e-05,4.3504,0,1.79113e-05,0.0597347,0.0004269,-5.09E-07,0,0.0004269,9.24,0,0,9.24,1.73842,-0.104483,-2.43E-17,-3.96E-12,-2.78E-14,1.14166e-14,0,3.00136e-14,0,0,0,0,288.529,20.339,-0.0242673,0,20.339,1,0
925,9.25,2.09892e-05,4.3504,0,1.79112e-05,0.0598156,0.000427475,-5.13E-07,0,0.000427475,9.25,0,0,9.25,1.73842,-0.104783,-2.42E-17,-3.91E-12,-2.63E-14,1.10728e-14,0,2.85479e-14,0,0,0,0,288.528,20.3664,-0.0244558,0,20.3665,1,0
926,9.26,2.09892e-05,4.35041,0,1.79112e-05,0.0598964,0.000428051,-5.17E-07,0,0.000428051,9.26,0,0,9.26,1.73841,-0.105083,-2.40E-17,-3.85E-12,-2.49E-14,1.07289e-14,0,2.70843e-14,0,0,0,0,288.528,20.3939,-0.0246443,0,20.3939,1,0
927,9.27,2.09892e-05,4.35041,0,1.79112e-05,0.0599772,0.000428626,-5.21E-07,0,0.000428626,9.27,0,0,9.27,1.73841,-0.105383,-2.39E-17,-3.79E-12,-2.34E-14,1.0385e-14,0,2.56231e-14,0,0,0,0,288.527,20.4213,-0.0248327,0,20.4213,1,0
928,9.28,2.09892e-05,4.35041,0,1.79111e-05,0.0600581,0.000429202,-5.25E-07,0,0.000429202,9.28,0,0,9.28,1.73841,-0.105683,-2.38E-17,-3.73E-12,-2.20E-14,1.00412e-14,0,2.41649e-14,0,0,0,0,288.527,20.4487,-0.0250212,0,20.4487,1,0
929,9.29,2.09892e-05,4.35041,0,1.79111e-05,0.0601389,0.000429777,-5.29E-07,0,0.000429777,9.29,0,0,9.29,1.7384,-0.105984,-2.36E-17,-3.68E-12,-2.05E-14,9.69731e-15,0,2.271e-14,0,0,0,0,288.526,20.4761,-0.0252097,0,20.4761,1,0
930,9.3,2.09892e-05,4.35042,0,1.79111e-05,0.0602197,0.000430353,-5.33E-07,0,0.000430353,9.3,0,0,9.3,1.7384,-0.106284,-2.35E-17,-3.62E-12,-1.91E-14,9.35345e-15,0,2.12593e-14,0,0,0,0,288.525,20.5035,-0.0253981,0,20.5036,1,0
931,9.31,2.09892e-05,4.35042,0,1.79111e-05,0.0603006,0.000430928,-5.37E-07,0,0.000430928,9.31,0,0,9.31,1.7384,-0.106584,-2.33E-17,-3.56E-12,-1.76E-14,9.00958e-15,0,1.98136e-14,0,0,0,0,288.525,20.531,-0.0255866,0,20.531,1,0
932,9.32,2.09892e-05,4.35042,0,1.7911e-05,0.0603814,0.000431504,-5.41E-07,0,0.000431504,9.32,0,0,9.32,1.73839,-0.106884,-2.32E-17,-3.50E-12,-1.62E-14,8.66574e-15,0,1.83743e-14,0,0,0,0,288.524,20.5584,-0.0257751,0,20.5584,1,0
933,9.33,2.09892e-05,4.35043,0,1.7911e-05,0.0604622,0.000432079,-5.45E-07,0,0.000432079,9.33,0,0,9.33,1.73839,-0.107184,-2.31E-17,-3.44E-12,-1.48E-14,8.32187e-15,0,1.69426e-14,0,0,0,0,288.524,20.5858,-0.0259635,0,20.5858,1,0
934,9.34,2.09892e-05,4.35043,0,1.7911e-05,0.0605431,0.000432655,-5.49E-07,0,0.000432655,9.34,0,0,9.34,1.73838,-0.107485,-2.29E-17,-3.39E-12,-1.33E-14,7.978e-15,0,1.5521e-14,0,0,0,0,288.523,20.6132,-0.026152,0,20.6132,1,0
935,9.35,2.09892e-05,4.35043,0,1.79109e-05,0.0606239,0.00043323,-5.53E-07,0,0.00043323,9.35,0,0,9.35,1.73838,-0.107785,-2.28E-17,-3.33E-12,-1.19E-14,7.63414e-15,0,1.41124e-14,0,0,0,0,288.523,20.6406,-0.0263405,0,20.6407,1,0
936,9.36,2.09892e-05,4.35043,0,1.79109e-05,0.0607047,0.000433806,-5.57E-07,0,0.000433806,9.36,0,0,9.36,1.73838,-0.108085,-2.26E-17,-3.27E-12,-1.04E-14,7.2903e-15,0,1.27212e-14,0,0,0,0,288.522,20.6681,-0.0265289,0,20.6681,1,0
937,9.37,2.09892e-05,4.35044,0,1.79109e-05,0.0607855,0.000434381,-5.61E-07,0,0.000434381,9.37,0,0,9.37,1.73837,-0.108385,-2.25E-17,-3.21E-12,-8.98E-15,6.94643e-15,0,1.13535e-14,0,0,0,0,288.521,20.6955,-0.0267174,0,20.6955,1,0
938,9.38,2.09892e-05,4.35044,0,1.79109e-05,0.0608664,0.000434957,-5.65E-07,0,0.000434957,9.38,0,0,9.38,1.73837,-0.108685,-2.24E-17,-3.16E-12,-7.54E-15,6.60256e-15,0,1.00193e-14,0,0,0,0,288.521,20.7229,-0.0269059,0,20.7229,1,0
939,9.39,2.09892e-05,4.35044,0,1.79108e-05,0.0609472,0.000435532,-5.68E-07,0,0.000435532,9.39,0,0,9.39,1.73837,-0.108986,-2.22E-17,-3.10E-12,-6.09E-15,6.2587e-15,0,8.73387e-15,0,0,0,0,288.52,20.7503,-0.0270943,0,20.7503,1,0
940,9.4,2.09892e-05,4.35044,0,1.79108e-05,0.061028,0.000436108,-5.72E-07,0,0.000436108,9.4,0,0,9.4,1.73836,-0.109286,-2.21E-17,-3.04E-12,-4.65E-15,5.91486e-15,0,7.52226e-15,0,0,0,0,288.52,20.7777,-0.0272828,0,20.7778,1,0
941,9.41,2.09892e-05,4.35045,0,1.79108e-05,0.0611089,0.000436683,-5.76E-07,0,0.000436683,9.41,0,0,9.41,1.73836,-0.109586,-2.20E-17,-2.98E-12,-3.20E-15,5.57099e-15,0,6.42615e-15,0,0,0,0,288.519,20.8052,-0.0274713,0,20.8052,1,0
942,9.42,2.09892e-05,4.35045,0,1.79108e-05,0.0611897,0.000437259,-5.80E-07,0,0.000437259,9.42,0,0,9.42,1.73836,-0.109886,-2.18E-17,-2.92E-12,-1.76E-15,5.22712e-15,0,5.51504e-15,0,0,0,0,288.519,20.8326,-0.0276597,0,20.8326,1,0
943,9.43,2.09892e-05,4.35045,0,1.79107e-05,0.0612705,0.000437834,-5.84E-07,0,0.000437834,9.43,0,0,9.43,1.73835,-0.110186,-2.17E-17,-2.87E-12,-3.14E-16,4.88326e-15,0,4.89335e-15,0,0,0,0,288.518,20.86,-0.0278482,0,20.86,1,0
944,9.44,2.09892e-05,4.35046,0,1.79107e-05,0.0613514,0.00043841,-5.88E-07,0,0.00043841,9.44,0,0,9.44,1.73835,-0.110487,-2.15E-17,-2.81E-12,1.13004e-15,4.53942e-15,0,4.67796e-15,0,0,0,0,288.517,20.8874,-0.0280367,0,20.8875,1,0
945,9.45,2.09892e-05,4.35046,0,1.79107e-05,0.0614322,0.000438985,-5.92E-07,0,0.000438985,9.45,0,0,9.45,1.73834,-0.110787,-2.14E-17,-2.75E-12,2.57445e-15,4.19555e-15,0,4.92244e-15,0,0,0,0,288.517,20.9149,-0.0282251,0,20.9149,1,0
946,9.46,2.09891e-05,4.35046,0,1.79106e-05,0.061513,0.000439561,-5.96E-07,0,0.000439561,9.46,0,0,9.46,1.73834,-0.111087,-2.13E-17,-2.69E-12,4.01886e-15,3.85168e-15,0,5.56657e-15,0,0,0,0,288.516,20.9423,-0.0284136,0,20.9423,1,0
947,9.47,2.09891e-05,4.35046,0,1.79106e-05,0.0615938,0.000440136,-6.00E-07,0,0.000440136,9.47,0,0,9.47,1.73834,-0.111387,-2.11E-17,-2.64E-12,5.46327e-15,3.50781e-15,0,6.49246e-15,0,0,0,0,288.516,20.9697,-0.0286021,0,20.9697,1,0
948,9.48,2.09891e-05,4.35047,0,1.79106e-05,0.0616747,0.000440712,-6.04E-07,0,0.000440712,9.48,0,0,9.48,1.73833,-0.111687,-2.10E-17,-2.58E-12,6.90754e-15,3.16398e-15,0,7.59769e-15,0,0,0,0,288.515,20.9971,-0.0287905,0,20.9971,1,0
949,9.49,2.09891e-05,4.35047,0,1.79106e-05,0.0617555,0.000441287,-6.08E-07,0,0.000441287,9.49,0,0,9.49,1.73833,-0.111988,-2.08E-17,-2.52E-12,8.35195e-15,2.82011e-15,0,8.81522e-15,0,0,0,0,288.515,21.0245,-0.028979,0,21.0246,1,0
950,9.5,2.09891e-05,4.35047,0,1.79105e-05,0.0618363,0.000441863,-6.12E-07,0,0.000441863,9.5,0,0,9.5,1.73833,-0.112288,-2.07E-17,-2.46E-12,9.79636e-15,2.47624e-15,0,1.01045e-14,0,0,0,0,288.514,21.052,-0.0291675,0,21.052,1,0
951,9.51,2.09891e-05,4.35047,0,1.79105e-05,0.0619172,0.000442438,-6.16E-07,0,0.000442438,9.51,0,0,9.51,1.73832,-0.112588,-2.06E-17,-2.40E-12,1.12408e-14,2.13237e-15,0,1.14412e-14,0,0,0,0,288.513,21.0794,-0.0293559,0,21.0794,1,0
952,9.52,2.09891e-05,4.35048,0,1.79105e-05,0.061998,0.000443014,-6.20E-07,0,0.000443014,9.52,0,0,9.52,1.73832,-0.112888,-2.04E-17,-2.35E-12,1.26852e-14,1.78851e-15,0,1.28106e-14,0,0,0,0,288.513,21.1068,-0.0295444,0,21.1068,1,0
953,9.53,2.09891e-05,4.35048,0,1.79105e-05,0.0620788,0.000443589,-6.24E-07,0,0.000443589,9.53,0,0,9.53,1.73831,-0.113188,-2.03E-17,-2.29E-12,1.41294e-14,1.44467e-15,0,1.42031e-14,0,0,0,0,288.512,21.1342,-0.0297329,0,21.1342,1,0
954,9.54,2.09891e-05,4.35048,0,1.79104e-05,0.0621597,0.000444164,-6.28E-07,0,0.000444165,9.54,0,0,9.54,1.73831,-0.113489,-2.02E-17,-2.23E-12,1.55739e-14,1.1008e-15,0,1.56127e-14,0,0,0,0,288.512,21.1616,-0.0299213,0,21.1617,1,0
955,9.55,2.09891e-05,4.35049,0,1.79104e-05,0.0622405,0.00044474,-6.32E-07,0,0.00044474,9.55,0,0,9.55,1.73831,-0.113789,-2.00E-17,-2.17E-12,1.70183e-14,7.56934e-16,0,1.70351e-14,0,0,0,0,288.511,21.1891,-0.0301098,0,21.1891,1,0
956,9.56,2.09891e-05,4.35049,0,1.79104e-05,0.0623213,0.000445316,-6.36E-07,0,0.000445316,9.56,0,0,9.56,1.7383,-0.114089,-1.99E-17,-2.12E-12,1.84627e-14,4.13065e-16,0,1.84673e-14,0,0,0,0,288.511,21.2165,-0.0302983,0,21.2165,1,0
957,9.57,2.09891e-05,4.35049,0,1.79103e-05,0.0624022,0.000445891,-6.40E-07,0,0.000445891,9.57,0,0,9.57,1.7383,-0.114389,-1.97E-17,-2.06E-12,1.99069e-14,6.92298e-17,0,1.99071e-14,0,0,0,0,288.51,21.2439,-0.0304867,0,21.2439,1,0
958,9.58,2.09891e-05,4.35049,0,1.79103e-05,0.062483,0.000446466,-6.44E-07,0,0.000446467,9.58,0,0,9.58,1.7383,-0.114689,-1.96E-17,-2.00E-12,2.13514e-14,-2.75E-16,0,2.13531e-14,0,0,0,0,288.509,21.2713,-0.0306752,0,21.2713,1,0
959,9.59,2.09891e-05,4.3505,0,1.79103e-05,0.0625638,0.000447042,-6.47E-07,0,0.000447042,9.59,0,0,9.59,1.73829,-0.11499,-1.95E-17,-1.94E-12,2.27958e-14,-6.19E-16,0,2.28042e-14,0,0,0,0,288.509,21.2987,-0.0308637,0,21.2988,1,0
960,9.6,2.09891e-05,4.3505,0,1.79103e-05,0.0626446,0.000447618,-6.51E-07,0,0.000447618,9.6,0,0,9.6,1.73829,-0.11529,-1.93E-17,-1.88E-12,2.42402e-14,-9.62E-16,0,2.42593e-14,0,0,0,0,288.508,21.3262,-0.0310521,0,21.3262,1,0
961,9.61,2.09891e-05,4.3505,0,1.79102e-05,0.0627213,0.000448164,-6.55E-07,0,0.000448164,9.61,0,0,9.61,1.73829,-0.115577,-1.92E-17,-1.83E-12,2.55387e-14,-1.24E-15,0,2.5569e-14,0,0,0,0,288.508,21.3522,-0.0312217,0,21.3522,1,0
962,9.62,2.09891e-05,4.3505,0,1.79102e-05,0.0627569,0.00044842,-6.55E-07,0,0.00044842,9.62,0,0,9.62,1.73828,-0.115732,-1.93E-17,-1.85E-12,2.5387e-14,-9.09E-16,0,2.54032e-14,0,0,0,0,288.508,21.3644,-0.0312036,0,21.3644,1,0
963,9.63,2.09891e-05,4.3505,0,1.79102e-05,0.0627925,0.000448675,-6.54E-07,0,0.000448676,9.63,0,0,9.63,1.73828,-0.115888,-1.93E-17,-1.87E-12,2.52353e-14,-5.74E-16,0,2.52418e-14,0,0,0,0,288.508,21.3766,-0.0311854,0,21.3766,1,0
964,9.64,2.09891e-05,4.3505,0,1.79102e-05,0.0628281,0.000448931,-6.54E-07,0,0.000448932,9.64,0,0,9.64,1.73828,-0.116043,-1.94E-17,-1.89E-12,2.50835e-14,-2.39E-16,0,2.50847e-14,0,0,0,0,288.508,21.3888,-0.0311672,0,21.3888,1,0
