"PointID","x","y","Density","Momentum_x","Momentum_y","Energy"
100, 9.866359999999999e-04, 3.139526030000000e-02, 2.116017351315487e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.385499367643052e+00
101, 2.219018100000000e-03, 4.705416050000000e-02, 2.115839678230353e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.385108272139946e+00
102, 3.942648900000000e-03, 6.266661740000000e-02, 2.115591954690455e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.384562996159748e+00
103, 6.155829900000000e-03, 7.821723080000000e-02, 2.115275483540411e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.383866402750129e+00
104, 8.856374800000000e-03, 9.369066370000000e-02, 2.114891830734315e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.383021944848308e+00
105, 1.204162000000000e-02, 1.090715976000000e-01, 2.114442913986534e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.382033847722412e+00
106, 1.570842040000000e-02, 1.243449004000000e-01, 2.113930861361397e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.380906814725987e+00
107, 1.985315980000000e-02, 1.394955964000000e-01, 2.113358297807428e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.379646620761748e+00
108, 2.447173930000000e-02, 1.545085014000000e-01, 2.112728135761427e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.378259673533139e+00
109, 2.955961970000000e-02, 1.693689973000000e-01, 2.112043569006061e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.376752995398348e+00
110, 3.511175890000000e-02, 1.840623022000000e-01, 2.111308129756455e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.375134349261573e+00
111, 4.112268980000000e-02, 1.985739023000000e-01, 2.110525512223857e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.373411868937215e+00
112, 4.758647080000000e-02, 2.128895969000000e-01, 2.109699807858949e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.371594545472006e+00
113, 5.449673910000000e-02, 2.269952000000000e-01, 2.108835086190859e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.369691355424814e+00
114, 6.184665860000000e-02, 2.408767940000000e-01, 2.107935682612541e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.367711849510181e+00
115, 6.962897630000001e-02, 2.545207144000000e-01, 2.107005595843625e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.365664896603398e+00
116, 7.783603670000000e-02, 2.679134012000000e-01, 2.106049752336899e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.363561304598240e+00
117, 8.645971120000000e-02, 2.810417117000000e-01, 2.105072820872664e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.361411360513917e+00
118, 9.549151359999999e-02, 2.938925923000000e-01, 2.104079503068012e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.359225430022714e+00
119, 1.049225032000000e-01, 3.064534963000000e-01, 2.103074678789674e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.357014255782049e+00
120, 1.147433966000000e-01, 3.187119962000000e-01, 2.102062772359109e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.354787639749928e+00
121, 1.249445006000000e-01, 3.306559027000000e-01, 2.101049057136341e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.352557144373518e+00
122, 1.355157048000000e-01, 3.422735930000000e-01, 2.100038232416684e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.350333137423116e+00
123, 1.464466006000000e-01, 3.535534144000000e-01, 2.099034903962559e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.348125784121635e+00
124, 1.577264965000000e-01, 3.644843102000000e-01, 2.098043722574630e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.345945326415228e+00
125, 1.693440974000000e-01, 3.750554920000000e-01, 2.097068850674325e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.343800971689776e+00
126, 1.812880039000000e-01, 3.852565886000000e-01, 2.096115060456928e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.341703171871566e+00
127, 1.935465038000000e-01, 3.950774969000000e-01, 2.095186375692236e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.339660822644356e+00
128, 2.061073929000000e-01, 4.045085014000000e-01, 2.094286751361587e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.337682664490385e+00
129, 2.189583033000000e-01, 4.135403038000000e-01, 2.093419817090944e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.335776722504380e+00
130, 2.320865989000000e-01, 4.221639932000000e-01, 2.092588358803544e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.333949191567964e+00
131, 2.454793006000000e-01, 4.303709866000000e-01, 2.091795664994370e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.332207246120309e+00
132, 2.591232061000000e-01, 4.381532968000000e-01, 2.091044270436095e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.330556482575784e+00
133, 2.730047107000000e-01, 4.455032946000000e-01, 2.090336699188643e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.329002466662093e+00
134, 2.871103883000000e-01, 4.524134995000000e-01, 2.089675186391076e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.327550128353487e+00
135, 3.014261127000000e-01, 4.588772954000000e-01, 2.089061002174128e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.326202322251111e+00
136, 3.159376979000000e-01, 4.648881854000000e-01, 2.088495536834121e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.324962095343301e+00
137, 3.306309879000000e-01, 4.704403878000000e-01, 2.087979430389999e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.323830902522587e+00
138, 3.454914987000000e-01, 4.755282999000000e-01, 2.087513338225246e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.322810178931946e+00
139, 3.605043888000000e-01, 4.801469148000000e-01, 2.087097473205752e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.321900375191166e+00
140, 3.756551147000000e-01, 4.842916132000000e-01, 2.086731181205786e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.321100075304782e+00
141, 3.909283876000000e-01, 4.879584015000000e-01, 2.086413840146877e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.320407883433246e+00
142, 4.063093066000000e-01, 4.911436142000000e-01, 2.086144281463259e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.319821240959493e+00
143, 4.217827916000000e-01, 4.938442112000000e-01, 2.085921446829248e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.319337776714513e+00
144, 4.373334050000000e-01, 4.960573913000000e-01, 2.085743784145299e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318954041150030e+00
145, 4.529457986000000e-01, 4.977810086000000e-01, 2.085609635971209e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318666313172876e+00
146, 4.686047137000000e-01, 4.990133942000000e-01, 2.085516352637925e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318468779215160e+00
147, 4.842945933000000e-01, 4.997532965000000e-01, 2.085461643940772e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318356341731786e+00
148, 5.000000000000000e-01, 5.000000001000000e-01, 2.085443218784089e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318323878757109e+00
149, 5.157054067000000e-01, 4.997532965000000e-01, 2.085458546982223e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318365744553919e+00
150, 5.313953161000000e-01, 4.990133942000000e-01, 2.085505017094435e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318476099206392e+00
151, 5.470541716000000e-01, 4.977810086000000e-01, 2.085579430940752e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318647872390175e+00
152, 5.626665950000000e-01, 4.960573913000000e-01, 2.085679023960622e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.318874886132165e+00
153, 5.782172084000000e-01, 4.938442112000000e-01, 2.085801094572725e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.319151095698366e+00
154, 5.936905742000000e-01, 4.911436142000000e-01, 2.085942911356575e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.319470397857789e+00
155, 6.090716124000000e-01, 4.879584015000000e-01, 2.086101741542128e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.319826692163720e+00
156, 6.243448853000000e-01, 4.842916132000000e-01, 2.086274626262931e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.320213419484961e+00
157, 6.394956112000000e-01, 4.801469148000000e-01, 2.086459081662095e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.320625021241352e+00
158, 6.545084715000000e-01, 4.755282999000000e-01, 2.086652967766985e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.321056674277898e+00
159, 6.693689823000000e-01, 4.704403878000000e-01, 2.086854106771180e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.321503506571540e+00
160, 6.840623021000000e-01, 4.648881854000000e-01, 2.087060548549208e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.321961147072193e+00
161, 6.985738873000000e-01, 4.588772954000000e-01, 2.087270351041725e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.322425273590406e+00
162, 7.128896713000000e-01, 4.524134995000000e-01, 2.087481706763988e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.322891876764114e+00
163, 7.269952297000000e-01, 4.455032946000000e-01, 2.087693041222491e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.323357464946353e+00
164, 7.408769131000000e-01, 4.381532968000000e-01, 2.087902984354302e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.323819008298501e+00
165, 7.545207143000000e-01, 4.303709866000000e-01, 2.088110423295781e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.324274045887838e+00
166, 7.679134010999999e-01, 4.221639932000000e-01, 2.088314360387343e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.324720393588531e+00
167, 7.810416818000000e-01, 4.135403038000000e-01, 2.088513840973221e-05, 0.000000000000000e+00, 0.000000000000000e+00, 4.325155991907272e+00
